track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,27MNgBEnLCKoafz1g2Zu97,204093,2014-11-24,69,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9
0pobQmvHou3syiOi6DRqiC,Manila,4sEykiNSzZbkFkNXTb1bVd,Hotdog,6KnvLQbkDLy4ZEpt8ONWYR,184146,2008-06-18,50,0.801,0.538,5,-9.578,1,0.131,0.285,3.16e-06,0.112,0.46,115.942
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,5lpH0xAS4fVfLkACg9DAuM,Wham!,6egzU9NKfora01qaNbvwfZ,262960,1984-11-29,62,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682
2mlGPkAx4kwF8Df0GlScsC,Buttercup,1vVHevk2PD45epYnDi9CCc,Jack Stauber,1RHa1VdX6lsLbeedgsV1cb,208026,2017-03-25,80,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046
4as4XEOR03oGm1STUKl6pa,BBIBBI,3HqSLMAZ3g3d5poNaI7GOU,IU,4ghBzVOTFoeKPPmyNKjVtI,194426,2018-10-10,71,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894
5a0nHa7F4S9hb0Zi0zLS8w,SUGA's Interlude,26VFTg2z8YR0cCuwLzESi2,Halsey,0JfaSjTaej3QB27ofjnbQV,138204,2019-12-06,64,0.55,0.732,0,-6.88,1,0.105,0.0864,0.0,0.0425,0.246,153.836
073ILU1C3APNRGF66VhtyA,Liar,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3Vsbl0diFGw8HNSjG8ue9m,207038,2019-12-06,72,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016
1M4qEo4HE3PRaCOM7EXNJq,Adore You,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5SL9nXZYZZl68bHwaM8uLa,207133,2019-12-06,78,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
4jFD7byoPdGkEdjHLMduR9,Living Proof,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3Vsbl0diFGw8HNSjG8ue9m,194440,2019-12-06,62,0.735,0.514,7,-5.464,1,0.082,0.109,0.0,0.359,0.517,77.566
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3Vsbl0diFGw8HNSjG8ue9m,170746,2019-12-06,81,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,6tkjU4Umpo79wwkgPMV3nZ,239835,2018-12-10,88,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903
3TKpJrY9q49Mj1JOsM9zGL,Family,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,01GR4NL5O5CZM51k0aejKD,194826,2019-12-06,73,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,51Blml2LZPmy7TTiAg47vQ,U2,5y6wlw1LnqFnQFruMeiwGU,295515,1987-03-03,79,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171
34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,21E3waRsmPlU7jZsS13rcj,Ne-Yo,6dTn9vJSxVTIGm4Cu5dH4x,232000,2008-01-01,68,0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6EobpC5SDFy5DF50dWNVGF,221714,2019-10-12,83,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994
3jjujdWJ72nww5eGnfs2E7,Adore You,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,207133,2019-12-13,88,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,174000,2019-12-13,96,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39
2Mo4pOpCYXOu33856sMQLh,Make It With You,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,71,0.558,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.186,0.342,86.877
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,172213,2019-12-13,82,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987
1ZMiCix7XSAbfAJlEZWMCp,Falling,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,240133,2019-12-13,87,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011
2IOFZdYYkFxEHVz1w34PoL,Cherry,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,259186,2019-12-13,79,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946
7xapw9Oy21WpfEcib2ErSA,Mistletoe,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,63MKT9hwmiMFFdFp5SdB1p,182946,2011-01-01,66,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993
0lsRatBUs9HNIZAmoGABzk,Trampoline,3KwmxIhSe9UTSEF37kwngR,SHAED,3WSazrD65bFptRnMvnesVH,184060,2018-09-21,70,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754
4YMfE4r1JWADFw2Fn74XW2,Catriona,1SrWbIDP84JcSDr0oTBAQw,Matthaios,6epJqGK57I0W0PMN2kyTso,204512,2019-12-01,64,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858
1fyysXwSGNtMeqMBLwW3SI,Breakeven,3AQRLZ9PuTAozP28Skbq8V,The Script,2hWSBJTWE0ce0NqJv2vzCc,261426,2008-07-14,67,0.63,0.696,10,-4.501,1,0.0242,0.144,0.0,0.0835,0.491,94.034
0lLdorYw7lVrJydTINhWdI,It's Beginning to Look a Lot like Christmas,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3CKVXhODttZebJAzjUs2un,206639,2011-10-14,52,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775
2RznbF8XhNdUCpRymyVTfp,Mean It - stripped,5JZ7CnR6gTvEMKX4g70Amv,Lauv,3OUmn2zuMQNCeiLxH5Hgly,241800,2019-12-20,3,0.538,0.228,7,-10.837,1,0.0334,0.746,0.0,0.126,0.517,90.912
3hBXvHLlTHvnbwrPbeoyAj,Jingle Bell Rock,38EmEgXkgK51MT2tPY0EoC,Bobby Helms,7yeVUGG3xvGjKwhM2FBItZ,130973,1992-01-01,65,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,4sj6D0zlMOl25nprDJBiU9,Andy Williams,30eO7X0doSEWKhDLAFLMuW,151000,1963,46,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739
5qrzhg9Fmu8Amg2uMhHfe5,One Wish,6gbGGM0E8Q1hE511psqxL0,Ray J,6N5YwyGWm8gWuBCecfnEps,337640,2005-09-05,67,0.525,0.652,5,-7.042,0,0.28,0.278,0.0,0.339,0.602,127.673
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,4cPHsZM98sKzmV26wlwD2W,Brenda Lee,34wa3zf2prXFMk47t9zHFG,126266,1964-10-19,66,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196
3CYH422oy1cZNoo0GTG1TK,Psycho,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,3rVtm00UfbuzWOewdm4iYM,210560,2019-12-23,80,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3CKVXhODttZebJAzjUs2un,119786,2011-10-14,50,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,0t70lpfTyHEv0uuq21fhdZ,229640,2013-10-25,61,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876
7taXf5odg9xCAZERYfyOkS,Feliz Navidad,7K78lVZ8XzkjfRSI7570FF,José Feliciano,4E8tfxh5YBsHLtTHA1tMTv,182360,2001-09-03,56,0.485,0.857,2,-7.059,1,0.0442,0.534,0.0,0.347,0.963,148.749
6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,46RzcdoDpVi5UcRLML218R,126360,1983-11-01,58,0.666,0.841,2,-3.592,1,0.0312,0.613,0.0,0.113,0.84,128.718
4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,4XbPmVHP7EYBMoE7ZVjKCU,155453,1994-11-08,63,0.653,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.835,142.157
1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little Christmas,2wY79sveU1sp5g7SokKOiI,Sam Smith,3nCpXy6LlyXWuFR08tMycK,170964,2014-12-05,59,0.438,0.178,5,-9.402,1,0.0414,0.957,0.0,0.316,0.344,75.248
2cZGqSAb7EcmpYMVDSYA2J,Ngayong Pasko Magniningning Ang Pilipino,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,1iTHEdCenvCG7Ei6ezJ3GT,274811,2010-11-05,40,0.615,0.597,0,-8.784,1,0.0318,0.612,0.0,0.0657,0.353,99.988
6PJ2glrMHEZKqc3kqIB7Vz,Star Ng Pasko,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,1iTHEdCenvCG7Ei6ezJ3GT,266086,2010-11-05,42,0.536,0.55,1,-5.885,1,0.0278,0.312,0.0,0.347,0.175,91.96
3PIDciSFdrQxSQSihim3hN,Christmas (Baby Please Come Home),4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,153240,1994-11-01,61,0.566,0.782,3,-7.444,1,0.0311,0.022,0.0,0.109,0.697,127.16
6YJdPrH3i2POzu7hdHIRrb,Santa Baby,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,5MfeQZrrNfMqcaq03U9qOr,170933,2013-01-01,59,0.748,0.778,0,-5.752,1,0.137,0.0501,0.0,0.284,0.777,95.989
6id0KJ3XgvJLSzyMtHBj67,My Only Wish (This Year),26dSoYclwsYLMAKD3tpOr4,Britney Spears,1hQ9IQJHI5F4LxzdCyR38r,257026,2019-11-13,19,0.666,0.824,0,-4.743,1,0.0267,0.175,0.0,0.205,0.698,147.069
2mvabkN1i2gLnGAPUVdwek,Christmas Tree Farm,06HL4z0CvFAxyc27GXpf02,Taylor Swift,5JnnrTE35MQagEnEkFthiF,228026,2019-12-06,59,0.598,0.68,7,-4.505,1,0.0331,0.06,0.0,0.324,0.437,134.002
1xbJ8LIHgUclqlTx4cyEG9,Da Best Ang Pasko Ng Pilipino,2aiQfmxcWSx7RrqSVbhiFX,Maria Aragon,1Eu48dRaF9VEv66x09qSkZ,274158,2011-11-15,34,0.604,0.598,5,-6.334,1,0.0468,0.459,0.0,0.107,0.493,135.747
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,5I48ENiZiaZZSOpec6PdS5,117146,1959-01-01,63,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009
54q6WgqyTXjwOSrevVR8z9,"Baby, It's Cold Outside (feat. Kelly Clarkson)",5y2Xq6xcjJb2jVM54GHK3t,John Legend,3wanKGZXsWXr6ZKdQrDtGu,218920,2019-11-08,44,0.544,0.593,5,-6.313,0,0.0728,0.499,0.0,0.159,0.494,135.245
1ODZGydlown4VesUP8HLJX,Sleigh Ride,7CyeXFnOrfC1N6z4naIpgo,The Ronettes,1QqYqilic1PKiAZsG30V6y,180832,2019-11-08,32,0.527,0.768,2,-7.557,1,0.0304,0.457,2.36e-06,0.304,0.799,91.75
1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2SOQX9qSOQhxc0PsI5LNnu,200880,2019-11-08,57,0.725,0.571,1,-6.007,1,0.102,0.0183,0.0,0.0519,0.61,146.035
3zJw3rugfpVrmBeDDnUYzy,Happy Xmas (War Is Over) - Remastered 2010,4x1nvY2FN8jxqAFA0DA02H,John Lennon,7mXg4fLJHmmnjAahH15Wsj,213880,2010-10-04,39,0.328,0.607,2,-11.076,1,0.0315,0.318,0.0,0.765,0.395,146.537
0NbnppAuYICbnu6opbe18F,Kwento Ng Pasko,2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,6qLQzrlhbTEhw7VuGVzs9E,487578,2016-01-01,50,0.522,0.752,1,-4.507,1,0.0284,0.0805,0.000722,0.109,0.289,100.024
3JwOoXNE5S1j4vz9iSL37S,Mary's Boy Child,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,239333,1990,52,0.583,0.297,10,-15.487,1,0.0301,0.834,5.77e-06,0.232,0.459,106.364
7bSkBa6NFQaZSQgIeMUCS9,"Thank You, Ang Babait Ninyo",11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,4A9S4XKYdQe34361BghyNX,352000,2014-01-01,32,0.615,0.62,2,-6.286,1,0.0249,0.207,0.0,0.134,0.5,94.014
4rMWDm28mERZcRPc1f3yir,Santa Claus Is Coming To Town,2iE18Oxc8YSumAU232n4rW,The Jackson 5,6J7kk80VywP59lPn8E5Cal,148160,1970-01-01,40,0.696,0.564,0,-10.803,1,0.0371,0.277,0.000353,0.133,0.932,146.709
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),7v4imS0moSyGdXyLgVTIV7,Nat King Cole,6vBGI5522jvPi0ZZuGQNp4,192160,1962,61,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696
0vmANNClszGQZ0FISySK61,I Saw Mommy Kissing Santa Claus,2iE18Oxc8YSumAU232n4rW,The Jackson 5,6J7kk80VywP59lPn8E5Cal,179666,1970-01-01,38,0.571,0.585,3,-11.694,1,0.0548,0.301,1.91e-05,0.688,0.732,128.487
7Lbxvt42JsNSKVCaN63qhD,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,1mODksGrJUHVAIIbPXB43v,227653,1980-05-16,24,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.771,94.736
0247StOpd3AkeBQzANX4Zf,Do They Know It's Christmas? - 1984 Version,35S20clEkkSNUo23ViaslZ,Band Aid,0Q96oESySVI3gLFTkhttn5,222533,2004-01-01,57,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412
7d4pHMrw88IiRWYGD7bNOb,Sa Araw Ng Pasko,2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,2FMIiVa2AyQ7Xoo6wU8Wuh,284920,1998-10-02,42,0.518,0.332,1,-11.726,1,0.0287,0.208,0.0,0.121,0.24,130.259
6ZDueLAHQXEGfgR3piQ0i1,Pasko Sa Pinas,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,7ynUgOvDupKPoNUAzPEZ4I,261985,2007-11-16,47,0.668,0.595,2,-5.882,1,0.0399,0.391,0.0,0.164,0.487,133.816
0jiPKUSdsJNCxMPHjMqptk,Christmas (Baby Please Come Home),391oLRVmoTkumiN79HkTWu,Darlene Love,1QqYqilic1PKiAZsG30V6y,164959,2019-11-08,39,0.34,0.805,8,-6.3,1,0.053,0.275,0.000459,0.0988,0.341,126.865
5xDrO9DEDJGUQGfyoHvgDJ,Last Christmas,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,5MfeQZrrNfMqcaq03U9qOr,203653,2013-01-01,59,0.504,0.8,2,-2.763,1,0.0391,0.125,0.0,0.109,0.789,205.945
5Ber68jZ7ytegr2UISEdb7,Santa Claus Is Coming to Town,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3CKVXhODttZebJAzjUs2un,171093,2011-10-14,40,0.594,0.389,10,-7.109,1,0.0517,0.785,0.0,0.0313,0.396,122.331
6s2wpWPFPAgKg2LXxi1Oee,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,6SEtGOi92yZM5TyAGlXlpZ,267600,1981,54,0.355,0.668,0,-8.444,1,0.0482,0.362,1.23e-06,0.727,0.413,139.734
65Q2mv3UlVi9eO70OpsmSe,A Holly Jolly Christmas - Single Version,0MHgLfmQdutffmvWe5XBTN,Burl Ives,5r5iTtNflB2DAKO1t5ih8f,135533,1965-01-01,55,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467
4ricyQVd20UQde1jpXCSuJ,Winter Wonderland,2lolQgalUvZDfp5vvVtTYV,Tony Bennett,2sw2JVdzZ4lcn2cxh3Nxdc,133866,1968-11-06,56,0.452,0.366,0,-14.152,0,0.0415,0.833,0.0,0.0789,0.629,114.993
0STH9826YZ3TmM5R4mdhb1,Kumukutikutitap,0YaTdozvKSQ2UkOTTONmSJ,Rachelle Ann Go,3sQnytlh0xh7krYGMb8U3V,146613,2012-09-17,47,0.736,0.55,5,-8.837,0,0.0393,0.53,3.52e-06,0.0957,0.608,134.998
1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,6gOVmmV26wBBgxUtbF8YZd,206066,2002,46,0.7,0.138,8,-12.347,1,0.0612,0.902,0.0,0.185,0.49,84.487
2H4c5V0oIfPxuYLBTiUon4,Magkasama tayo sa Kwento ng Pasko - Abs-CBN 2013 Christmas Station Id,2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,5eUnsp7rDGlEKIkMkJHYxy,418133,2013-11-27,50,0.624,0.711,0,-4.683,1,0.0354,0.132,0.0,0.0499,0.546,105.991
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),5v8jlSmAQfrkTjAlpUfWtu,Perry Como,4lculT3R9mxFqdmXOCLuY7,155933,1999-08-20,60,0.725,0.276,7,-12.25,1,0.0599,0.76,0.0,0.116,0.717,112.89
4Day5xkFhvHLwXykznyRLA,All I Want (For Christmas),5pUo3fmmHT8bhCyHE52hA6,Liam Payne,52pHDA5D1zt7xcfJdOkHWx,181144,2019-12-06,0,0.581,0.257,7,-10.079,0,0.0355,0.811,0.0,0.514,0.297,140.007
2euIaNQ7XDoZHJHR9dlfas,Sana Ngayong Pasko,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,2JyYq9h64Cr9Kj5f31w4RA,230296,2019-12-09,44,0.474,0.325,7,-8.074,1,0.0323,0.819,6.06e-06,0.0949,0.14,135.289
2TMwa7JqgnTxo6koLACzjh,Sana Ngayong Pasko,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,6Ki7hg4OCJVlXvVf6T4zZf,231866,1993-11-25,49,0.564,0.25,0,-16.092,1,0.0301,0.788,0.000206,0.0643,0.157,132.015
2il7ZxLzVhPxMHNidnsa3I,"Merry Christmas, Happy Holidays",6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,4SSZQYMk35QX4sCQzx6eyc,252906,1998,0,0.655,0.942,5,-3.984,1,0.0481,0.0999,0.0,0.878,0.764,105.007
78pn8k7RogKo2oxl0DyX6d,One More Sleep,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,4HRXnpdnLJGTkHSRk4roEs,239586,2013-12-02,49,0.639,0.815,11,-3.845,1,0.0362,0.468,0.0,0.344,0.758,112.985
1f2lkuLldqRzvaFjJdjGXX,Santa Claus Is Comin' to Town,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,204173,1994-11-01,51,0.548,0.75,7,-7.984,1,0.0398,0.209,0.0,0.698,0.419,143.109
4so0Wek9Ig1p6CRCHuINwW,White Christmas,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,4ZZvKnA1YJ2KcwjMmHBinq,177480,1942-01-01,60,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503
0lTurWECr2XL607eJAj1A3,I'll Be Home,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,7m2Gzfu5nMgHTiMbNDwPr7,219653,2015-01-09,47,0.462,0.37,2,-7.779,1,0.0267,0.318,4.84e-06,0.108,0.285,84.738
6LivYvzWanzTQm8Tm3aTsa,Pasko Na Sinta Ko,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,1xi5bo7CCSxIVySX4dLknK,246735,1996,48,0.279,0.0824,7,-21.409,1,0.0338,0.735,0.000227,0.0685,0.0942,81.254
7EGqwboQMKQhBw4z49rBLI,With You This Christmas,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,4D01j7X8gG9sywRqytoHcn,146752,2019-11-29,53,0.712,0.783,10,-4.957,1,0.0413,0.404,0.00292,0.106,0.529,80.005
2OQ6a4CfUeYskpTTgyawyJ,You Make It Feel Like Christmas (feat. Blake Shelton),4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,58qdMDlJaZBYleY7Bf0gNc,156773,2017-10-06,53,0.635,0.87,2,-4.291,0,0.04,0.0156,0.0,0.118,0.912,93.0
3fNpKcMrEDrnjahY9kN5fQ,Alab (Burning),3g7vYcdDXnqnDKYFwqXBJP,SB19,3twC225hfx6FrfrGAO3zvF,182750,2019-12-25,46,0.715,0.927,0,-2.12,1,0.0604,0.0176,0.0,0.34,0.792,119.974
4HBvwhhYo7YiYXkUDrOHzS,Trampoline,3KwmxIhSe9UTSEF37kwngR,SHAED,2ms8D5cy72qBtVnxKlXtP3,184280,2019-12-27,0,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,1Sf8GsXG32t0jNrX11xqWx,244873,2019-12-27,75,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,01GR4NL5O5CZM51k0aejKD,217640,2019-12-06,81,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01
7g694qC2ODDYrYfkCZtg0n,Exchange Gift,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,4G1p8qKULpDMI0puemKjzp,343726,2019-12-20,40,0.712,0.505,9,-10.057,1,0.0506,0.49,0.0,0.0658,0.891,81.05
24nK8tW7Pt3Inh2utttuoG,HIP,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,7CucpzwxAZ6kHmctI9eo4X,195306,2019-11-14,75,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032
507wQHSkMb1MFJfN2fjpMQ,Nobela,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,3oI3XwwEkcSzfYStHbuRoG,279761,2019-12-20,52,0.558,0.385,2,-6.76,0,0.0294,0.766,0.0,0.0878,0.122,76.014
7qiZfU4dY1lWllzX7mPBI3,Shape of You,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,233712,2017-03-03,85,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977
2xJCMIJfcNYDc5iR0sAm2O,New Rules,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2wKlXxlwYDByrGY1aAUh6o,209320,2015,56,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073
0ljEFYEFuqspdPCWn75FPP,Sugar,04gDigrS5kc9YWfZHwBETP,Maroon 5,7rJYzjGgbNVsLPQoiT5Bs3,235493,2014-09-02,41,0.744,0.783,1,-7.077,1,0.0337,0.0553,0.0,0.086,0.885,120.042
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,206693,2016-11-17,81,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066
7k4t7uLgtOxPwTpFmtJNTY,Tusa,790FomKkXshlbRYZFtlgla,KAROL G,7mKevNHhVnZER3BLgI8O4F,200960,2019-11-07,88,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,3mumK2ar9b4JPhVOZR0V2p,217288,2017-12-20,75,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115
0ExtPzAWi4arQz6kaabm02,What Lovers Do,04gDigrS5kc9YWfZHwBETP,Maroon 5,4TzpYBYJA7Jz0k6WYRbnCe,199849,2017-11-03,60,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),7CajNmpbOovFoOoasH2HaY,Calvin Harris,7GEzhoTiqcPYkOprWQu581,214846,2018-04-06,83,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994
0nbXyq5TXYPCO7pr3N8S4I,The Box,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,52u4anZbHd6UInnmHRFzba,196652,2019-12-06,89,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",540vIaP2JwjQb9dm3aArA4,DJ Snake,2MFS6WG6jnPAgvJpV3PehR,212500,2019-07-25,71,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,4JPguzRps3kuWDD5GS6oXr,247160,2017-04-07,83,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019
