track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_classical_prob,predicted_country_prob,predicted_electronic_prob,predicted_folk_prob,predicted_hiphoprapcons_prob,predicted_jazz_prob,predicted_rock_prob
7k4t7uLgtOxPwTpFmtJNTY,Tusa,790FomKkXshlbRYZFtlgla,KAROL G,7mKevNHhVnZER3BLgI8O4F,200960,2019-11-07,88,0.8029999999999999,0.715,2,0.9017415609546334,1,0.298,0.295,0.000134,0.0574,0.574,0.31318106698342196,4,hiphoprapcons,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,5nNtpPsSUgb9Hlb3dF1gXa,200221,2020-07-17,93,0.8,0.56,5,0.8356052461836164,0,0.261,0.057,0.0,0.134,0.45,0.7133385838971235,4,hiphoprapcons,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55CHeLEfn5iJ0IIkgaa4si,Savage,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6Lo6ylJg4qbFfxicPEOzMI,155497,2020-03-06,82,0.843,0.741,11,0.801591055686949,1,0.33399999999999996,0.0252,0.0,0.096,0.68,0.751504157413624,4,hiphoprapcons,0.9714285714285714,0.0,0.0,0.0,0.02857142857142857,0.9714285714285714,0.0,0.0
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,4r63FhuTkUYltbVAg5TQnk,DaBaby,1NsTSXjVNE7XmZ8PmyW0wl,159714,2019-09-27,83,0.769,0.787,11,0.8746936142764997,1,0.36700000000000005,0.18899999999999997,0.0,0.129,0.836,0.4789934410990032,4,hiphoprapcons,0.9428571428571428,0.0,0.0,0.0,0.0,0.9428571428571428,0.02857142857142857,0.02857142857142857
6EOKwHETwSkZ9gW2b6ASE0,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,65T18oWoikW2MAilg9j8lW,131240,2019-08-30,3,0.745,0.642,7,0.7737260804128144,0,0.287,0.0204,0.0,0.0658,0.226,0.822457780302639,4,hiphoprapcons,0.9428571428571428,0.0,0.0,0.02857142857142857,0.0,0.9428571428571428,0.0,0.02857142857142857
6KUE0HSSudAp9AOycaF6SH,Make It Right,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1AvXa8xFEXtR3hb4bgihIK,226321,2019-04-12,72,0.638,0.703,7,0.704192646742636,1,0.444,0.0104,0.0,0.132,0.261,0.34339978309146313,4,hiphoprapcons,0.9428571428571428,0.0,0.0,0.02857142857142857,0.0,0.9428571428571428,0.02857142857142857,0.0
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,2VP96XdMOKTXefI8Nui23s,201200,2018-05-25,75,0.713,0.738,10,0.7510642872500537,1,0.374,0.255,0.0,0.106,0.425,0.3386290864019006,4,hiphoprapcons,0.9428571428571428,0.0,0.0,0.02857142857142857,0.0,0.9428571428571428,0.02857142857142857,0.0
3KUGAgxo3b81X5bWoOp0U8,Back Door,2dIgFjalVxs4ThymZ67YCE,Stray Kids,0Kp2UZGWRQHa3B5e8t93rI,189286,2020-09-14,56,0.82,0.8420000000000001,7,0.8771016985594495,1,0.272,0.157,0.0,0.11199999999999999,0.653,0.35751174921241546,4,hiphoprapcons,0.9428571428571428,0.0,0.02857142857142857,0.0,0.0,0.9428571428571428,0.02857142857142857,0.0
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),1RyvyyTE3xzB2ZywiAwp0i,Future,5uCEoLCj3ZZZ1EtzQdQWVl,237735,2020-01-10,86,0.6759999999999999,0.609,2,0.7920447215652549,0,0.48100000000000004,0.0706,0.0,0.152,0.508,0.5775512575530651,4,hiphoprapcons,0.9142857142857143,0.0,0.0,0.02857142857142857,0.0,0.9142857142857143,0.05714285714285714,0.0
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,2ogiazbrNEx0kQHGl5ZBTQ,187541,2020-08-07,99,0.935,0.45399999999999996,1,0.719888196086863,1,0.375,0.0194,0.0,0.0824,0.35700000000000004,0.5196831586014562,4,hiphoprapcons,0.9142857142857143,0.0,0.0,0.02857142857142857,0.0,0.9142857142857143,0.05714285714285714,0.0
3H7ihDc1dqLriiWXwsc2po,Breaking Me,0u6GtibW46tFX7koQ6uNJZ,Topic,3nBQlhUvErkw8DVpF47WAn,166793,2019-12-19,94,0.789,0.72,8,0.7997419909696839,0,0.218,0.223,0.0,0.129,0.664,0.44840029954036054,4,hiphoprapcons,0.9142857142857143,0.0,0.08571428571428572,0.0,0.0,0.9142857142857143,0.0,0.0
6LivYvzWanzTQm8Tm3aTsa,Pasko Na Sinta Ko,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,1xi5bo7CCSxIVySX4dLknK,246735,1996,48,0.27899999999999997,0.0824,7,0.12216727585465481,1,0.0338,0.735,0.000227,0.0685,0.0942,0.1851598409337396,0,classical,0.9142857142857143,0.9142857142857143,0.02857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0
5bSvsXRBUjGe8pGScU0hPz,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,2zrFpbXrA54V8lCCQQhQRA,246550,2020-01-06,8,0.871,0.48,8,0.722812298430445,1,0.3,0.27399999999999997,0.0,0.0531,0.609,0.30631229664824666,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.02857142857142857,0.0,0.8857142857142857,0.08571428571428572,0.0
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6M4VOF1ExBRii1x20Pk0GR,242000,2020-04-29,85,0.8220000000000001,0.743,10,0.8375833154160396,0,0.28,0.016,0.0,0.127,0.636,0.2058500748850901,4,hiphoprapcons,0.8857142857142857,0.0,0.02857142857142857,0.0,0.0,0.8857142857142857,0.05714285714285714,0.02857142857142857
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,41GuZcammIkupMPKH2OJ6I,312820,2018-08-03,88,0.8340000000000001,0.73,8,0.8830789077617717,1,0.222,0.00513,0.0,0.124,0.446,0.6612869906522748,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.08571428571428572,0.0,0.8857142857142857,0.0,0.02857142857142857
1x8pFCRfBnDqckyB6mlZci,Titig,7dxr6AabRWhsfYRyVJlErK,MC Einstein,4tk561oaKN5jhKhu8XuP1W,259114,2019-12-15,70,0.797,0.447,8,0.6793377768221888,1,0.28,0.146,0.0,0.0877,0.645,0.17062826008366472,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.0,0.02857142857142857,0.8857142857142857,0.08571428571428572,0.0
1pNAf6W7POwjOD8x8mWf8G,Nobody Knows,1z7b1Pr1rSlvWRzsW3HOrS,Russ,7CC9iqq2JZ3j4jF9SNNLL7,215555,2018-12-23,67,0.715,0.71,4,0.6341001935067727,1,0.43200000000000005,0.445,0.00028399999999999996,0.10300000000000001,0.526,0.7067022155657697,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.0,0.0,0.8857142857142857,0.02857142857142857,0.08571428571428572
54b8IPvheXDpro2VR2rWAS,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,10stEx5J17TekHdjeh9dOJ,246550,2020-01-06,63,0.87,0.483,8,0.722812298430445,1,0.297,0.281,0.0,0.0526,0.611,0.3062541961472912,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.02857142857142857,0.0,0.8857142857142857,0.08571428571428572,0.0
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",540vIaP2JwjQb9dm3aArA4,DJ Snake,2MFS6WG6jnPAgvJpV3PehR,212500,2019-07-25,71,0.8420000000000001,0.8009999999999999,8,0.8635992259729091,0,0.228,0.157,4.82e-06,0.0642,0.617,0.2795860662087487,4,hiphoprapcons,0.8857142857142857,0.0,0.08571428571428572,0.0,0.0,0.8857142857142857,0.02857142857142857,0.0
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2LIk90788K0zvyj2JJVwkJ,Jack Harlow,36jrqYRpGVpJqztuqCii22,227478,2020-06-24,91,0.904,0.723,11,0.8181466351322296,0,0.26,0.0631,0.0,0.185,0.835,0.5967631565356608,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857,0.02857142857142857
7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3YPFaTR7WMi1Hd4NVKdCJx,162595,2020-01-10,75,0.753,0.564,10,0.7027305955708449,0,0.252,0.114,0.0273,0.359,0.55,0.15990548985177916,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.0,0.0,0.8857142857142857,0.05714285714285714,0.05714285714285714
314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),3Nrfpe0tUJi4K4DXYWgMUX,BTS,0ZI6Q1QJSYdeEQPvKzX1XR,226321,2019-10-18,75,0.584,0.685,7,0.7069017415609546,1,0.425,0.0304,0.0,0.18899999999999997,0.345,0.29036693694158966,4,hiphoprapcons,0.8857142857142857,0.0,0.0,0.02857142857142857,0.0,0.8857142857142857,0.05714285714285714,0.02857142857142857
4as4XEOR03oGm1STUKl6pa,BBIBBI,3HqSLMAZ3g3d5poNaI7GOU,IU,4ghBzVOTFoeKPPmyNKjVtI,194426,2018-10-10,71,0.8390000000000001,0.617,7,0.8410234358202537,1,0.331,0.24100000000000002,0.0,0.3,0.821,0.5895393275835357,4,hiphoprapcons,0.8571428571428571,0.0,0.05714285714285714,0.0,0.0,0.8571428571428571,0.08571428571428572,0.0
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),7dGJo4pcD2V6oG8kP0tJRR,Eminem,4otkd9As6YaxxEkIjXPiZ6,210800,2020-01-17,86,0.8079999999999999,0.745,10,0.8165985809503333,0,0.342,0.145,0.0,0.292,0.8290000000000001,0.7322147910964211,4,hiphoprapcons,0.8571428571428571,0.0,0.02857142857142857,0.0,0.02857142857142857,0.8571428571428571,0.08571428571428572,0.0
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,3AJQxCvbthwcS1zgkjHjA0,229067,2018-08-06,59,0.7040000000000001,0.48100000000000004,5,0.5355407439260375,1,0.37200000000000005,0.00265,0.0,0.11,0.17800000000000002,0.1447283478799773,4,hiphoprapcons,0.8571428571428571,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,5LHRHt1k9lMyONurDHEdrp,Tyga,3Cse4lihKX7ww99QnZGQAh,131606,2019-11-13,79,0.816,0.63,2,0.8033541173941088,1,0.226,0.133,0.0,0.0692,0.715,0.2835369002737179,4,hiphoprapcons,0.8571428571428571,0.0,0.05714285714285714,0.0,0.02857142857142857,0.8571428571428571,0.05714285714285714,0.0
6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,194607,2020-03-27,74,0.9059999999999999,0.474,1,0.7794452805848204,1,0.19399999999999998,0.0311,5.52e-06,0.28600000000000003,0.6559999999999999,0.3512110726643599,4,hiphoprapcons,0.8571428571428571,0.0,0.0,0.0,0.02857142857142857,0.8571428571428571,0.05714285714285714,0.05714285714285714
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),6LuN9FCkKOj5PcnpouEgny,Khalid,36Mq31otog86NGRflpMmkg,254999,2019-08-13,70,0.7859999999999999,0.428,5,0.6122984304450656,0,0.31,0.0933,1.1e-06,0.156,0.556,0.2868163507720911,4,hiphoprapcons,0.8571428571428571,0.0,0.0,0.0,0.02857142857142857,0.8571428571428571,0.11428571428571428,0.0
31vGGETvC1zlvuhNumTYZB,Kontrabida,1UvsiRB2EarPibq6XRl9Sv,Pricetagg,7eJOOpkpqJ2qyGTHhe6bri,309786,2019-01-31,55,0.737,0.7909999999999999,1,0.9228552999354978,0,0.242,0.245,0.0,0.18100000000000002,0.377,0.2158498166606414,4,hiphoprapcons,0.8571428571428571,0.0,0.02857142857142857,0.02857142857142857,0.0,0.8571428571428571,0.05714285714285714,0.02857142857142857
5C0ivQMxes2lWuOANhvVAm,GIANTS,7xX15v6ahAkcT14kHfB9wB,True Damage,1hK1lKNTYUM4wYRIY19CRO,191720,2019-11-10,73,0.642,0.6829999999999999,1,0.811180391313696,1,0.262,0.0834,0.0,0.155,0.584,0.6604671280276817,4,hiphoprapcons,0.8571428571428571,0.0,0.02857142857142857,0.02857142857142857,0.0,0.8571428571428571,0.0,0.08571428571428572
0h11wE1hTwKMxYd1NACgNb,Selene,2kxP07DLgs4xlWz8YHlvfh,NIKI,098kaaaRAjWOrvoLRQHU2i,197454,2020-07-16,61,0.7979999999999999,0.504,11,0.6522468286390024,0,0.214,0.156,0.00448,0.0825,0.5479999999999999,0.37087486443216444,4,hiphoprapcons,0.8285714285714286,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.8285714285714286,0.02857142857142857,0.02857142857142857
61lfBHo44YaBIhAx1031CP,dear P,0Vw76uk7P8yVtTClWyOhac,HONNE,3DG5MS8iKYcJROCnb1DYDf,61426,2020-07-03,51,0.304,0.154,0,0.0,1,0.11,0.77,0.655,0.135,0.45299999999999996,0.08392940143572802,0,classical,0.8285714285714286,0.8285714285714286,0.0,0.05714285714285714,0.02857142857142857,0.0,0.08571428571428572,0.0
3CsC4l3gWDE5bgtcU57v8F,Pac-Man,36cIRruPdUPW82OmPWVUQ7,Michael Bars,0rKT7NUGcnlIOQjhHcO0vy,152195,2020-06-29,45,0.718,0.653,2,0.5520103203612127,1,0.259,0.363,1.25e-05,0.33899999999999997,0.39299999999999996,0.7193745803852706,4,hiphoprapcons,0.8285714285714286,0.0,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.8285714285714286,0.02857142857142857,0.0
3ZKr9p7j7Q3u3Vbojb3rmf,Selene,2kxP07DLgs4xlWz8YHlvfh,NIKI,2JYYakgDf5R0Ych28NvYkS,197454,2020-09-09,47,0.7979999999999999,0.504,11,0.6522468286390024,0,0.214,0.156,0.00448,0.0825,0.5479999999999999,0.37087486443216444,4,hiphoprapcons,0.8285714285714286,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.8285714285714286,0.02857142857142857,0.02857142857142857
25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),50co4Is1HCEo8bhOyUWKpn,Young Thug,51KZKzPd3OQT1r46a55VTt,215306,2017-06-16,76,0.8420000000000001,0.597,2,0.770328961513653,1,0.0627,0.00252,0.0,0.124,0.298,0.6030831999173683,4,hiphoprapcons,0.8,0.0,0.02857142857142857,0.11428571428571428,0.0,0.8,0.02857142857142857,0.02857142857142857
4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1MmVkhiwTH0BkNOU3nw5d3,163173,2019-11-07,83,0.879,0.499,4,0.7836164265749301,0,0.18,0.24,0.0,0.0967,0.405,0.34518798739864687,4,hiphoprapcons,0.8,0.0,0.05714285714285714,0.0,0.02857142857142857,0.8,0.05714285714285714,0.05714285714285714
6AW99vPF910QPZCNpBqbvt,It Is the Lord!,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,145333,1990,47,0.375,0.14400000000000002,0,0.27731670608471304,1,0.0337,0.848,0.0022,0.13699999999999998,0.174,0.23872204720342927,0,classical,0.8,0.8,0.02857142857142857,0.02857142857142857,0.0,0.0,0.14285714285714285,0.0
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),6LuN9FCkKOj5PcnpouEgny,Khalid,6KT8x5oqZJl9CcnM66hddo,197573,2019-04-05,76,0.9009999999999999,0.4,0,0.6740485917007095,1,0.126,0.051,0.0,0.0599,0.34600000000000003,0.5384754428549295,4,hiphoprapcons,0.8,0.0,0.02857142857142857,0.05714285714285714,0.0,0.8,0.05714285714285714,0.05714285714285714
2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),41MozSoPIsD1dJM0CLPjZF,BLACKPINK,2VBb4LRcRSACOfJWRUgVZl,175813,2020-08-28,89,0.79,0.7290000000000001,9,0.8775317136099764,1,0.33399999999999996,0.0342,9.31e-05,0.0411,0.904,0.693442390125497,4,hiphoprapcons,0.8,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.8,0.0,0.08571428571428572
1uRwUQicwng6S44RtsANQv,Hatid,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,287624,2018-10-26,60,0.34,0.218,11,0.40240808428294983,1,0.0534,0.8740000000000001,0.000136,0.0886,0.13699999999999998,0.31745468160925483,0,classical,0.8,0.8,0.02857142857142857,0.02857142857142857,0.0,0.0,0.14285714285714285,0.0
6zGPytJiZmFuyVq7RTNO9G,Get Me,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,0GzsdiiItPCABfhuFIKiZi,185418,2020-01-28,63,0.8240000000000001,0.503,6,0.7443560524618362,0,0.156,0.05,5.25e-05,0.107,0.784,0.36684010742137074,4,hiphoprapcons,0.7714285714285715,0.0,0.05714285714285714,0.0,0.02857142857142857,0.7714285714285715,0.05714285714285714,0.08571428571428572
4Aykm3xrOFSHrAnv80KUhh,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,4r63FhuTkUYltbVAg5TQnk,DaBaby,3xGZrrUdbVXu3CRXSSsPQZ,204546,2020-06-12,74,0.747,0.6890000000000001,11,0.731197591915717,1,0.242,0.19699999999999998,0.0,0.0884,0.75,0.24098151112947386,4,hiphoprapcons,0.7714285714285715,0.0,0.11428571428571428,0.0,0.0,0.7714285714285715,0.05714285714285714,0.05714285714285714
11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,2cpCmPs5Efp7w7Cv0LKcuG,206220,2020-05-01,78,0.856,0.6409999999999999,11,0.8432595140829929,0,0.204,0.11900000000000001,4.97e-06,0.42700000000000005,0.745,0.37721427464752355,4,hiphoprapcons,0.7714285714285715,0.0,0.05714285714285714,0.0,0.0,0.7714285714285715,0.02857142857142857,0.14285714285714285
2leIuE4fdcJoNMSKu5Yr7a,Staring At The Sun (feat. SZA),246dkjvS1zLTtiykXe5h60,Post Malone,3KziODx7ieQTgYCVrS6nBv,168280,2019-09-06,0,0.7240000000000001,0.772,6,0.8540528918512148,0,0.184,0.248,0.0,0.308,0.34700000000000003,0.2743763879564117,4,hiphoprapcons,0.7714285714285715,0.0,0.11428571428571428,0.0,0.08571428571428572,0.7714285714285715,0.0,0.02857142857142857
4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,6Mt2ypZ8Q48fAdqiVkw1kH,256923,2018-03-02,63,0.49700000000000005,0.375,4,0.7681788862610192,1,0.0328,0.845,0.0,0.265,0.214,0.5013040334658886,3,folk,0.7428571428571429,0.0,0.17142857142857143,0.0,0.7428571428571429,0.0,0.08571428571428572,0.0
2qzUpSVI4NnPyWxbXwumTj,BLACK PARADE,6vWDO969PvNqNYHIOW5v0m,Beyoncé,3MJxH055n52Rbm8RLlpJcN,281272,2020-06-19,72,0.8240000000000001,0.555,1,0.7926467426359922,1,0.05,0.00337,6.42e-06,0.217,0.0611,0.43530186438051965,4,hiphoprapcons,0.7428571428571429,0.0,0.05714285714285714,0.14285714285714285,0.0,0.7428571428571429,0.02857142857142857,0.02857142857142857
43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,170640,2019-08-23,74,0.664,0.316,5,0.5979359277574715,1,0.519,0.298,2.03e-06,0.0812,0.541,0.2601804988896349,4,hiphoprapcons,0.7428571428571429,0.0,0.0,0.0,0.0,0.7428571428571429,0.2571428571428571,0.0
0b9oOr2ZgvyQu88wzixux9,This Is America,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,7arx9qPJexCsDz67El4qvk,225773,2018-05-06,75,0.8540000000000001,0.46299999999999997,5,0.7779402279079768,1,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,0.4354438878272995,4,hiphoprapcons,0.7428571428571429,0.0,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.7428571428571429,0.0,0.08571428571428572
6Qyc6fS4DsZjB2mRW9DsQs,Iris,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,4UMjBXcRqIgMZ1XumU2x5T,289533,1998-09-11,78,0.315,0.715,11,0.695678348742206,0,0.0362,0.00125,7.97e-06,0.0942,0.49700000000000005,0.6672067861385117,6,rock,0.7428571428571429,0.0,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.0,0.0,0.7428571428571429
3D9GjkfqcBGxw1VlCOGG9x,BREAKTHROUGH - Korean Ver.,7n2Ycct7Beij7Dj7meI4X0,TWICE,5efEhTY3yPlGU4Ofu2yi7F,217650,2019-09-23,46,0.866,0.722,6,0.8993334766716835,0,0.127,0.0486,0.0,0.0926,0.68,0.3836827970872282,4,hiphoprapcons,0.7428571428571429,0.0,0.14285714285714285,0.0,0.0,0.7428571428571429,0.02857142857142857,0.08571428571428572
0H4ugk6rhnXmTl47ayy9O5,Daechwita,5RmQ8k4l3HZ8JoPb4mNsML,Agust D,0zhGddZ83RpCgnelKWa2qS,225668,2020-05-22,79,0.65,0.8270000000000001,8,0.8701784562459687,1,0.0599,0.0229,0.0,0.121,0.223,0.5966469555337499,2,electronic,0.7428571428571429,0.0,0.11428571428571428,0.7428571428571429,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714
4so0Wek9Ig1p6CRCHuINwW,White Christmas,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,4ZZvKnA1YJ2KcwjMmHBinq,177480,1942-01-01,60,0.317,0.158,9,0.3339066867340357,1,0.0381,0.6729999999999999,0.353,0.33799999999999997,0.247,0.5030922377730722,0,classical,0.7142857142857143,0.7142857142857143,0.02857142857142857,0.05714285714285714,0.0,0.0,0.2,0.0
2Fxmhks0bxGSBdJ92vM42m,bad guy,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,194087,2019-03-29,88,0.701,0.425,7,0.5712749946248119,1,0.375,0.32799999999999996,0.13,0.1,0.562,0.5329494396529463,4,hiphoprapcons,0.7142857142857143,0.0,0.0,0.02857142857142857,0.02857142857142857,0.7142857142857143,0.2,0.02857142857142857
5OxveXfvga2t0se21d96Ow,Bored In The House,5LHRHt1k9lMyONurDHEdrp,Tyga,3DcbbT6kdxVOhiYnsWG06A,174933,2020-03-28,69,0.9279999999999999,0.37200000000000005,1,0.5958718555149431,1,0.321,0.0202,9.6e-06,0.0948,0.732,0.3866007333574343,4,hiphoprapcons,0.7142857142857143,0.0,0.0,0.02857142857142857,0.02857142857142857,0.7142857142857143,0.14285714285714285,0.08571428571428572
1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),2wY79sveU1sp5g7SokKOiI,Sam Smith,44msshHeN6irJ1md7GVSlU,200838,2020-04-16,79,0.501,0.674,5,0.7691679208772307,1,0.0408,0.00346,3.5600000000000005e-05,0.282,0.152,0.6615645819346178,2,electronic,0.7142857142857143,0.0,0.05714285714285714,0.7142857142857143,0.08571428571428572,0.02857142857142857,0.0,0.11428571428571428
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),4r63FhuTkUYltbVAg5TQnk,DaBaby,623PL2MBg50Br5dLXC9E9e,181733,2020-04-17,96,0.746,0.69,11,0.7006665233283165,1,0.16399999999999998,0.247,0.0,0.10099999999999999,0.49700000000000005,0.24147213758198627,4,hiphoprapcons,0.7142857142857143,0.0,0.17142857142857143,0.0,0.02857142857142857,0.7142857142857143,0.05714285714285714,0.02857142857142857
7L8GQLm6e7cGoMMUAgWCVp,Huling Sayaw,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,0HYAcVSUVkfxzHKgHu6DqR,295413,2012,58,0.474,0.871,1,0.8702214577510213,0,0.0405,0.00125,0.0,0.20199999999999999,0.545,0.5456928161958374,6,rock,0.7142857142857143,0.0,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.0,0.0,0.7142857142857143
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,7tIw7KRQtZsDvHrGJUQeEv,354087,2020-02-10,61,0.847,0.584,0,0.7152440335411739,1,0.0412,0.0644,0.0,0.0804,0.235,0.512814388266281,4,hiphoprapcons,0.7142857142857143,0.0,0.05714285714285714,0.17142857142857143,0.0,0.7142857142857143,0.05714285714285714,0.0
6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,52xu8EP3ABmpNk0LUzF3ih,254249,2017-09-18,59,0.374,0.125,7,0.40434315201032034,1,0.0383,0.852,4.66e-06,0.321,0.10800000000000001,0.40103548003925016,0,classical,0.7142857142857143,0.7142857142857143,0.02857142857142857,0.0,0.05714285714285714,0.0,0.2,0.0
35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,41zXjyVr6dzmchWf8tv3UO,230093,2000-11-21,73,0.575,0.7859999999999999,9,0.8556009460331112,1,0.0296,0.252,0.0,0.159,0.518,0.28101275628776534,1,country,0.7142857142857143,0.0,0.7142857142857143,0.02857142857142857,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.05714285714285714
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,3SgvmlSsTrMuqICaOTlo0p,180644,2020-01-17,82,0.852,0.698,9,0.7329176521178241,1,0.0629,0.00839,1.03e-06,0.0773,0.324,0.3903514434746682,4,hiphoprapcons,0.7142857142857143,0.0,0.14285714285714285,0.08571428571428572,0.0,0.7142857142857143,0.02857142857142857,0.02857142857142857
59yaVNyPDsHYGnsDTJSH67,Feel Good,6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,4DFheSBXhfewjz7SSe4Kyc,193120,2020-07-06,56,0.5770000000000001,0.657,7,0.8221027735970758,1,0.244,0.047,6.929999999999999e-05,0.209,0.303,0.29296854826214946,4,hiphoprapcons,0.7142857142857143,0.0,0.11428571428571428,0.02857142857142857,0.0,0.7142857142857143,0.08571428571428572,0.05714285714285714
1qbXrxctv75pm1lWCn6Zw3,Walking (feat. Swae Lee & Major Lazer),1AhjOkOLkbHUfcHDSErXQs,88rising,7bOpX6Ilc9UCFmH9uGyUDy,167080,2019-10-11,63,0.701,0.6629999999999999,6,0.732014620511718,1,0.20199999999999999,0.0123,1.04e-05,0.131,0.33399999999999996,0.30618318442390124,4,hiphoprapcons,0.7142857142857143,0.0,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.7142857142857143,0.05714285714285714,0.08571428571428572
